joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.026064003,0.122813992,0.156543002,0.155050978,-0.154528007,-0.086818002,0.034800999,-0.073059000,-0.285156012,0.121505998,-0.152541012,0.056370988,-0.059068002,1.349673033,1.604140997,1.207165003,1.255542994,-0.219207004,-0.167147994,0.027927000,0.512700975,-1.661524057,-0.508876026,1.381047010,0.017476000,-0.005078000,-0.031060001,0.000000000,0.000000000
0.026427602,0.122802198,0.156329393,0.154339403,-0.153926790,-0.087022603,0.034792401,-0.073029399,-0.284781009,0.121502399,-0.152464598,0.055907995,-0.059066799,1.349669814,1.604119301,1.207171082,1.255544662,-0.219207600,-0.167151809,0.027927801,0.512702823,-1.661486387,-0.508874178,1.381046534,0.017476801,-0.005079800,-0.031060401,0.000000000,0.000000000
0.026551001,0.122841001,0.156369403,0.154193401,-0.153813183,-0.086978793,0.034810401,-0.073018000,-0.284373581,0.121444598,-0.153387010,0.054576002,-0.059057198,1.349633455,1.604040980,1.207216382,1.255556345,-0.219202593,-0.167186797,0.027936801,0.512711823,-1.661362648,-0.508867800,1.381042361,0.017482400,-0.005087200,-0.031064400,0.000000000,0.000000000
0.026657403,0.123457000,0.157112807,0.154354602,-0.154387593,-0.086773008,0.034754802,-0.072521798,-0.283941597,0.121525794,-0.155342400,0.052724201,-0.058763999,1.349059582,1.602965832,1.208724737,1.255328178,-0.216759995,-0.180784404,0.031130198,0.513609767,-1.659365177,-0.509319186,1.379847050,0.018106801,-0.007347800,-0.032065999,0.000000000,0.000000000
0.025746197,0.123542204,0.156930402,0.156390399,-0.155596197,-0.086400405,0.034830201,-0.072572798,-0.284383804,0.121590003,-0.154572397,0.053932209,-0.058763999,1.349050760,1.602931976,1.208737850,1.255329609,-0.216762200,-0.180794194,0.031132599,0.513606787,-1.659310818,-0.509323835,1.379847050,0.018105401,-0.007344800,-0.032065999,0.000000000,0.000000000
0.025015000,0.123507999,0.156448007,0.157865003,-0.156273007,-0.086171001,0.034852002,-0.072618999,-0.284934998,0.121692002,-0.152750000,0.056225002,-0.058761001,1.349007964,1.602820992,1.208788991,1.255332947,-0.216774002,-0.180836007,0.031138999,0.513592005,-1.659142971,-0.509346008,1.379845023,0.018095000,-0.007325000,-0.032063998,0.000000000,0.000000000
0.025721796,0.123411804,0.156540811,0.156369001,-0.155414999,-0.086593002,0.034826402,-0.072527997,-0.284253389,0.121587403,-0.154302195,0.054614805,-0.058757201,1.349001050,1.602783203,1.208801627,1.255333424,-0.216766402,-0.180846602,0.031139599,0.513580203,-1.659083843,-0.509359658,1.379842639,0.018086601,-0.007315000,-0.032063000,0.000000000,0.000000000
0.026280802,0.123272598,0.156298205,0.156147599,-0.155371591,-0.086859599,0.035310198,-0.072587006,-0.283835202,0.121638797,-0.155466810,0.054042995,-0.058150999,1.354072094,1.601760149,1.209370017,1.252091169,-0.202912003,-0.188253999,0.030772001,0.511686981,-1.657279015,-0.510254025,1.378145933,0.011131000,-0.003347000,-0.030525001,0.000000000,0.000000000
0.025954399,0.123305202,0.156105593,0.156810790,-0.155701205,-0.086832598,0.035332799,-0.072628401,-0.283989996,0.121688396,-0.154448196,0.055943187,-0.058146801,1.354071736,1.601745963,1.209372640,1.252088547,-0.202913001,-0.188253805,0.030771600,0.511682391,-1.657255411,-0.510259628,1.378140211,0.011128200,-0.003344000,-0.030530199,0.000000000,0.000000000
0.026292399,0.122820005,0.156547397,0.155594602,-0.155202806,-0.086547598,0.035108000,-0.073048204,-0.284352809,0.121529400,-0.153551206,0.056155000,-0.058724999,1.354422569,1.600737572,1.210443974,1.248429298,-0.198727787,-0.185048997,0.030163400,0.509034395,-1.655569792,-0.511201203,1.372164488,0.002947800,-0.001168400,-0.034364000,0.000000000,0.000000000
0.026566001,0.123051003,0.156820998,0.154612005,-0.154882997,-0.086516000,0.034972001,-0.072832003,-0.285077006,0.121506996,-0.153464004,0.054901000,-0.058825001,1.356484056,1.599748969,1.211084008,1.244616985,-0.185698003,-0.184354007,0.028069999,0.504805982,-1.653964996,-0.512308002,1.368895054,-0.004810000,-0.001001000,-0.033858001,0.000000000,0.000000000
0.025217600,0.123477593,0.156355008,0.156195194,-0.155568391,-0.087206408,0.034254201,-0.072531596,-0.284583390,0.121564597,-0.154831409,0.052811995,-0.058859002,1.354820490,1.598721266,1.211754441,1.241205692,-0.180115998,-0.186370403,0.023173600,0.503548026,-1.652320981,-0.512788415,1.360977650,-0.013504400,-0.000537000,-0.035096399,0.000000000,0.000000000
0.024040200,0.123692401,0.156243205,0.157416999,-0.156125605,-0.087421000,0.033495799,-0.072414599,-0.283927798,0.121594399,-0.155451998,0.052262798,-0.058690403,1.351398826,1.597682834,1.212255359,1.238636255,-0.181122214,-0.190012410,0.020134199,0.504232585,-1.650666833,-0.512851596,1.353960872,-0.018847801,0.000984800,-0.036977597,0.000000000,0.000000000
0.023161601,0.123508804,0.156939805,0.157781810,-0.156451002,-0.086716801,0.032629199,-0.072730199,-0.283612996,0.121639594,-0.154512599,0.054374598,-0.058128200,1.348879576,1.596413136,1.211785555,1.231711388,-0.176561221,-0.201793164,0.021967992,0.502369583,-1.648561835,-0.512998998,1.345397711,-0.024892189,0.006344984,-0.039528992,0.000000000,0.000000000
0.022435009,0.123507395,0.157139808,0.157750785,-0.156660795,-0.086730398,0.031901006,-0.072691001,-0.283659995,0.121585399,-0.153862000,0.055585194,-0.057655200,1.346138477,1.594857454,1.209802389,1.222909689,-0.175422162,-0.213245958,0.023361407,0.497556835,-1.645879984,-0.513002217,1.334446907,-0.028554991,0.014031548,-0.042236984,0.000000000,0.000000000
0.021193014,0.124118991,0.156797007,0.159123987,-0.157617003,-0.087200992,0.031344008,-0.072097011,-0.284027994,0.121684998,-0.153809980,0.055713005,-0.057354003,1.341565967,1.593191028,1.206392169,1.214775085,-0.182391912,-0.217118964,0.021561023,0.491015077,-1.642905116,-0.512583017,1.322464108,-0.027932014,0.022076912,-0.044070981,0.000000000,0.000000000
0.020031210,0.125011384,0.156979203,0.160986990,-0.158626407,-0.087532595,0.030916404,-0.071442805,-0.284237623,0.121857196,-0.155085981,0.053755220,-0.057112809,1.331626654,1.590244293,1.198403835,1.204875708,-0.189582333,-0.218009204,0.021848390,0.484333038,-1.637691498,-0.510360837,1.309564590,-0.026674218,0.028695542,-0.043816805,0.000000000,0.000000000
0.018848006,0.125436604,0.157122999,0.162693590,-0.159546405,-0.087627999,0.030347005,-0.071214400,-0.284233391,0.121977404,-0.155288607,0.053051595,-0.056199007,1.319642067,1.587222815,1.188001871,1.192899704,-0.198749542,-0.222522557,0.022555199,0.478225231,-1.632332802,-0.507049561,1.297473192,-0.024191614,0.031902201,-0.043871596,0.000000000,0.000000000
0.017877996,0.124908999,0.157090202,0.162973791,-0.159725994,-0.087370001,0.029364197,-0.071714804,-0.283968598,0.121940605,-0.153393790,0.054956406,-0.057320412,1.264092207,1.575101495,1.132591367,1.179549336,-0.198120952,-0.233861059,0.018981772,0.454486609,-1.613753796,-0.489408642,1.281402230,-0.033208873,0.024218962,-0.045129202,0.000000000,0.000000000
0.017355999,0.125106394,0.157243401,0.163352817,-0.160148203,-0.087553799,0.028770398,-0.071523398,-0.283293396,0.121970199,-0.153843805,0.053830992,-0.059063002,1.152472496,1.562638521,1.016201735,1.175433874,-0.185711384,-0.241016209,0.013612594,0.415702909,-1.599640965,-0.451417089,1.268916368,-0.045610212,0.018316593,-0.044715796,0.000000000,0.000000000
0.016348001,0.125843003,0.157337993,0.165401995,-0.161511004,-0.087941997,0.028457999,-0.070974000,-0.282763004,0.122142002,-0.155360997,0.051392000,-0.057312001,1.098245025,1.562674046,0.960752010,1.171452045,-0.188380003,-0.246711999,0.014284000,0.396111995,-1.596485972,-0.428676993,1.260535002,-0.043414999,0.019213000,-0.043370999,0.000000000,0.000000000
0.014870804,0.126109213,0.157238990,0.167385787,-0.162435591,-0.087712601,0.028030001,-0.070978999,-0.283977211,0.122188196,-0.153977200,0.052175798,-0.056177802,0.995826840,1.561871648,0.856118441,1.177542925,-0.179572612,-0.253474593,0.011984404,0.353245318,-1.585256219,-0.382143497,1.253003597,-0.049475193,0.023193384,-0.042596199,0.000000000,0.000000000
0.013807003,0.126093194,0.157069206,0.169053584,-0.163320005,-0.087518603,0.027865199,-0.071161598,-0.284687996,0.122249193,-0.153057396,0.053608589,-0.054082412,0.907136023,1.561747909,0.765432477,1.182994723,-0.176590800,-0.259625554,0.011430400,0.321719140,-1.575785637,-0.341435015,1.244465828,-0.052379780,0.030050362,-0.041977808,0.000000000,0.000000000
0.013527400,0.125817209,0.156914800,0.169950008,-0.164097592,-0.087583996,0.027963798,-0.071392998,-0.284009606,0.122375399,-0.153743595,0.054902196,-0.051454205,0.822411478,1.558847427,0.678172290,1.187212586,-0.177262202,-0.263622999,0.012213798,0.302516013,-1.563695908,-0.305004030,1.231625795,-0.056599192,0.037775591,-0.040993001,0.000000000,0.000000000
0.012867603,0.126457602,0.156429395,0.171606183,-0.165344000,-0.087921202,0.028138001,-0.070861004,-0.284015417,0.122511208,-0.155329198,0.053131614,-0.049296007,0.743082523,1.552624941,0.594057083,1.189822912,-0.173948020,-0.270266593,0.015341383,0.282868475,-1.547729254,-0.274464101,1.217585802,-0.061370380,0.041484393,-0.042302992,0.000000000,0.000000000
0.011940005,0.127435997,0.155876994,0.173567981,-0.166732982,-0.088330001,0.028238000,-0.070082001,-0.284467012,0.122642003,-0.156900987,0.050411012,-0.047308013,0.670837402,1.543244958,0.515990496,1.190963030,-0.168539032,-0.278090984,0.019551976,0.265392095,-1.527584076,-0.250166148,1.202699065,-0.067289956,0.041873999,-0.044249993,0.000000000,0.000000000
0.010882996,0.127204806,0.156015009,0.174711198,-0.167433202,-0.088277593,0.027769398,-0.070478000,-0.284829378,0.122622401,-0.155805588,0.052466214,-0.044626988,0.608785808,1.531014442,0.449245363,1.190776348,-0.167172611,-0.283268809,0.021916609,0.256530195,-1.503411889,-0.232628733,1.186966181,-0.074788831,0.040258192,-0.042525187,0.000000000,0.000000000
0.010246200,0.127014011,0.156004399,0.175858811,-0.168212593,-0.088188000,0.027720401,-0.070776798,-0.285014808,0.122617409,-0.154899806,0.054571602,-0.041889798,0.554200947,1.515447140,0.393747121,1.189948201,-0.163747191,-0.288516611,0.023952002,0.253139198,-1.474751353,-0.220899388,1.169217944,-0.083801217,0.038289398,-0.039228395,0.000000000,0.000000000
0.010287802,0.127284199,0.155553803,0.177232191,-0.169314787,-0.088204600,0.028457999,-0.070532396,-0.284940213,0.122689992,-0.155206203,0.055106800,-0.039318599,0.505486846,1.495824814,0.349407047,1.189023376,-0.155793607,-0.294568777,0.025913198,0.254549205,-1.441288471,-0.214858413,1.148843288,-0.094429389,0.036697600,-0.034874603,0.000000000,0.000000000
0.008758808,0.128036588,0.155725211,0.178731591,-0.170161605,-0.088594601,0.026669214,-0.070155405,-0.284699202,0.124386586,-0.156852797,0.052632418,-0.036306612,0.465856552,1.472664118,0.317112684,1.186639786,-0.151916593,-0.298665583,0.027918393,0.259815365,-1.404345155,-0.212758601,1.128355742,-0.103678167,0.034483209,-0.032340605,0.000000000,0.000000000
0.006483000,0.128804997,0.156198993,0.180081993,-0.170790002,-0.089010999,0.023505000,-0.069931999,-0.284298986,0.127065003,-0.158974007,0.049451999,-0.033558000,0.436526000,1.446231008,0.295215011,1.181771994,-0.149840996,-0.300312012,0.031041000,0.267309994,-1.365337968,-0.211992994,1.108003020,-0.111129999,0.030409999,-0.030010000,0.000000000,0.000000000
0.005450602,0.128273413,0.156167805,0.180571407,-0.171292603,-0.088439807,0.022791600,-0.070416197,-0.283684015,0.126827598,-0.157975808,0.051873393,-0.032297403,0.420414031,1.416833282,0.280313641,1.172032475,-0.143404216,-0.297766626,0.039117381,0.277530789,-1.326149106,-0.210145414,1.086966038,-0.115907982,0.019691229,-0.022695621,0.000000000,0.000000000
0.004858803,0.127836794,0.155979604,0.181019604,-0.171839416,-0.088052407,0.022697600,-0.070768200,-0.283454210,0.126331002,-0.157159612,0.054035597,-0.031728003,0.412817419,1.385150552,0.268420458,1.159245014,-0.137161434,-0.293702811,0.045403577,0.286646366,-1.287057519,-0.205597043,1.067572713,-0.119095378,0.011540024,-0.017570810,0.000000000,0.000000000
0.004561204,0.127985597,0.155718803,0.181667387,-0.172484398,-0.088283196,0.022734202,-0.070680805,-0.283873200,0.126465797,-0.157692596,0.053915799,-0.031534202,0.411697388,1.352051258,0.256844670,1.144125342,-0.132648230,-0.289066225,0.047249787,0.293950558,-1.247603536,-0.198267668,1.050814509,-0.121387184,0.009401631,-0.017404012,0.000000000,0.000000000
0.003883198,0.128198206,0.155685201,0.182684600,-0.173305005,-0.088471599,0.022068996,-0.070764802,-0.284039021,0.127561405,-0.158489197,0.053897202,-0.031793602,0.415060222,1.318824530,0.243827775,1.126087785,-0.127764389,-0.285730988,0.049764406,0.299513996,-1.208910108,-0.187595367,1.036465406,-0.122067004,0.002420775,-0.014284788,0.000000000,0.000000000
0.002933000,0.128392994,0.155800000,0.184011996,-0.174280003,-0.088551000,0.020865999,-0.071037002,-0.284016997,0.129458994,-0.159476995,0.053886000,-0.032641999,0.422073007,1.286069036,0.227413997,1.105267048,-0.121839002,-0.282575995,0.052806001,0.302349001,-1.171265006,-0.172910005,1.024685025,-0.122686997,-0.006683000,-0.008787000,0.000000000,0.000000000
0.001928403,0.128292412,0.155935600,0.185492009,-0.175396994,-0.088298000,0.019649003,-0.071575001,-0.284031212,0.131366789,-0.160206407,0.053549796,-0.034529395,0.434492558,1.254752278,0.204133451,1.079304218,-0.111693829,-0.276885211,0.056675188,0.301652610,-1.133901715,-0.154400855,1.014160633,-0.128812775,-0.011039192,-0.001351019,0.000000000,0.000000000
0.001042004,0.128372401,0.155845597,0.187251389,-0.176464602,-0.088147208,0.018764604,-0.071838796,-0.283846408,0.133052200,-0.161602989,0.052987806,-0.036003195,0.443481594,1.225256920,0.177229941,1.055036306,-0.104783818,-0.268192440,0.057083614,0.300782382,-1.097144127,-0.135033697,1.005610704,-0.132776201,-0.015616370,0.003740786,0.000000000,0.000000000
0.000374202,0.128815800,0.155411795,0.189344198,-0.177404195,-0.088260405,0.018447600,-0.071594402,-0.283373594,0.134272382,-0.163988188,0.052247204,-0.036625192,0.447471976,1.196991205,0.150169805,1.034076571,-0.103887253,-0.255885869,0.052181613,0.301420808,-1.061507463,-0.116634749,0.998590827,-0.131411001,-0.022007357,0.004560188,0.000000000,0.000000000
0.000635202,0.128823012,0.155642599,0.190304801,-0.178383797,-0.087959997,0.019021403,-0.071699999,-0.283183008,0.134572998,-0.164276987,0.053185806,-0.037832003,0.449712992,1.169368148,0.121323124,1.012528896,-0.089638948,-0.244961977,0.054093413,0.301203609,-1.026667476,-0.096668944,0.991586089,-0.130856007,-0.026882209,0.007913613,0.000000000,0.000000000
0.001218000,0.128602996,0.156170994,0.190647006,-0.179291993,-0.087549999,0.019773999,-0.072015002,-0.283163011,0.134562001,-0.163392007,0.054830998,-0.039278999,0.450735986,1.142336965,0.091351002,0.990562975,-0.066698998,-0.237311006,0.059620000,0.300033003,-0.992775977,-0.075574003,0.985243976,-0.130654007,-0.030166000,0.011626000,0.000000000,0.000000000
0.000406003,0.128686205,0.155978009,0.191737995,-0.179828405,-0.087885201,0.018678002,-0.072201200,-0.283109814,0.135921389,-0.163409203,0.054792002,-0.039923400,0.452313781,1.116420984,0.061627679,0.966910839,-0.045293652,-0.238441199,0.060501803,0.298761427,-0.960513294,-0.055796050,0.980111837,-0.128653809,-0.030947000,0.009436809,0.000000000,0.000000000
-0.000058401,0.128856808,0.156033397,0.192656398,-0.180381596,-0.088164002,0.017759202,-0.072307199,-0.282822788,0.137476593,-0.164688796,0.054029606,-0.039919399,0.449896634,1.090554357,0.033988532,0.946491301,-0.025509095,-0.240897804,0.059650805,0.298660785,-0.929407358,-0.036736097,0.974875808,-0.127712801,-0.033239376,0.007020607,0.000000000,0.000000000
0.000414601,0.129068404,0.156668603,0.193169594,-0.181131601,-0.088104598,0.017746199,-0.072317198,-0.282203197,0.138819203,-0.167538822,0.052768797,-0.039661802,0.443237752,1.063355684,0.011286890,0.930461764,-0.007985508,-0.241735414,0.057644792,0.299862802,-0.899407864,-0.018126702,0.968785763,-0.129160821,-0.038683202,0.006358399,0.000000000,0.000000000
0.000167198,0.128973201,0.156727597,0.193751797,-0.181914598,-0.088135801,0.017661400,-0.072514199,-0.282071203,0.139019400,-0.167303786,0.053410605,-0.040170401,0.438586175,1.035854578,-0.010886458,0.912407994,0.011017051,-0.244456410,0.056110397,0.299286216,-0.870250702,0.001825652,0.962040782,-0.134714410,-0.033537172,0.006840602,0.000000000,0.000000000
-0.000430000,0.128742993,0.156415999,0.194490001,-0.182689995,-0.088192001,0.017619999,-0.072779000,-0.282247007,0.138655007,-0.165687993,0.054859001,-0.040870000,0.434374005,1.008790016,-0.033599999,0.893526971,0.030305000,-0.248597994,0.054191001,0.298166007,-0.841659009,0.022640999,0.954429984,-0.141438007,-0.022516999,0.006986000,0.000000000,0.000000000
-0.000256000,0.128881201,0.156267405,0.195430800,-0.183336407,-0.088307001,0.018112198,-0.072714798,-0.282311022,0.139029801,-0.167164996,0.054202601,-0.041289002,0.429880202,0.981905818,-0.055240743,0.874794006,0.046868958,-0.252536982,0.049050212,0.298867404,-0.814058304,0.043518342,0.944464624,-0.142019600,-0.015787613,0.003022213,0.000000000,0.000000000
-0.000575395,0.128747210,0.155876994,0.196942002,-0.183732405,-0.087363213,0.018170401,-0.072918996,-0.282376200,0.139951602,-0.168586984,0.053663000,-0.042001996,0.426387429,0.955688536,-0.078057274,0.855065107,0.064187907,-0.255942583,0.044874012,0.299636394,-0.787762940,0.065565884,0.933012664,-0.139114827,-0.015596377,-0.001433980,0.000000000,0.000000000
-0.001794795,0.128092796,0.155139193,0.199066192,-0.183757007,-0.084894009,0.017409606,-0.073617592,-0.282449007,0.141409993,-0.168909192,0.053973399,-0.042925991,0.423495233,0.930839360,-0.104055598,0.834635377,0.083271086,-0.258849204,0.043279018,0.300179392,-0.762944996,0.089177817,0.920482039,-0.133115649,-0.023654575,-0.005223769,0.000000000,0.000000000
-0.001647009,0.127785400,0.155815989,0.198709622,-0.183906406,-0.085270777,0.016905405,-0.074148595,-0.282221794,0.141976207,-0.168224812,0.054738991,-0.043598395,0.419102848,0.907151818,-0.130368337,0.818275154,0.093989141,-0.260492384,0.039297856,0.299912006,-0.738962412,0.113890342,0.908483744,-0.128681839,-0.019988105,-0.009583553,0.000000000,0.000000000
-0.000650000,0.127684996,0.157183006,0.197143003,-0.184155002,-0.087123998,0.016669000,-0.074547000,-0.281735003,0.142158002,-0.167417005,0.055558998,-0.044261001,0.414081007,0.884566009,-0.157343000,0.804557025,0.100400001,-0.260578007,0.034401000,0.298978001,-0.715633988,0.139652997,0.896714985,-0.124011002,-0.010373000,-0.014282000,0.000000000,0.000000000
0.000152598,0.127415001,0.157349199,0.197608411,-0.184530795,-0.087048002,0.017020199,-0.074919000,-0.281002402,0.143261597,-0.169135004,0.055369005,-0.045020599,0.408929825,0.863263011,-0.188377917,0.791359425,0.112752765,-0.258319795,0.031858403,0.298880398,-0.693362236,0.165658116,0.883449852,-0.114643030,-0.009366798,-0.018303189,0.000000000,0.000000000
0.000002593,0.127266988,0.157707006,0.198358610,-0.184728801,-0.086617798,0.016331587,-0.075253204,-0.280340821,0.144612014,-0.169844598,0.055191401,-0.045334399,0.402176559,0.842821598,-0.221803844,0.780264139,0.124956280,-0.255189151,0.032128215,0.297944993,-0.672622025,0.193725407,0.871829152,-0.100831278,-0.008894791,-0.024797063,0.000000000,0.000000000
-0.001548007,0.127349198,0.158701211,0.198951200,-0.184635594,-0.086226396,0.013924390,-0.075532004,-0.279888600,0.146001995,-0.168234989,0.055359196,-0.045528598,0.394099951,0.822547078,-0.256332397,0.771531403,0.135103032,-0.251623809,0.035678811,0.294834971,-0.654054523,0.225360572,0.863443375,-0.081846081,-0.006126760,-0.035055250,0.000000000,0.000000000
